region,department,health_district,match_id,match_name,fac_name_processed,fac_name_orig,group_fac_type,fac_type_orig,group_fac_own,fac_own_orig,latitude,longitude,max_gps_dist,source,data_flagged,data_notes,decision_notes,last_updated,update_notes,n_gps,n_source,source_list,fac_id,fac_id_orig,fac_id_orig_var,n_fac_type,n_fac_own,no_department,no_health_district,no_fac_type,no_fac_own,no_gps,n_geos
Diourbel,Mbacke,Mbacke,871,bombaly,bombaly,Bombaly,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; SPA 2016; SPA 2018,102119,,HFID2015,1,1,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,871,bombaly,bombaly,Bombaly,case de sante,Case de sante,publique,Publique,14.75396,-15.75217,,SPA 2016,,,,,,1,3,ANSD 2017-2018; SPA 2016; SPA 2018,40390,40390,,1,1,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,871,bombaly,bombaly,Bombaly,case de sante,Case de sante,publique,Publique,,,,SPA 2018,,,,,,1,3,ANSD 2017-2018; SPA 2016; SPA 2018,60384,60384,spafacid,1,1,0,0,0,0,0,1
Diourbel,Mbacke,Touba,872,boukhatoul moubarak,boukhatoul moubarak,BOUKHATOUL MOUBARAK,poste de sante,Poste de sante,publique,Publique,,,14.99,ANSD 2017-2018,,,,,,2,4,ANSD 2017-2018; MOH; Maina et. al (2019); SPA 2014,100829,PS_320,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,872,boukhatoul moubarak,boukhatoul moubarak,PS Boukhatoul Moubarak,poste de sante,Poste de sante,publique,,,,14.99,MOH,,,,,,2,4,ANSD 2017-2018; MOH; Maina et. al (2019); SPA 2014,170782,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,872,boukhatoul moubarak,boukhatoul moubarak,Boukhatoul Moubarak Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.8598,-15.7921,14.99,Maina et. al (2019),,,,,,2,4,ANSD 2017-2018; MOH; Maina et. al (2019); SPA 2014,130141,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,872,boukhatoul moubarak,boukhatoul moubarak,Boukhatoul Moubarak,poste de sante,Poste de sante,publique,Publique,14.87812,-15.93008,14.99,SPA 2014,,,,,,2,4,ANSD 2017-2018; MOH; Maina et. al (2019); SPA 2014,20164,20164,spafacid,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,873,boundou,boundou,Boundou,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,102102,,HFID2015,1,1,0,0,0,0,1,1
Diourbel,Mbacke,Mbacke,874,camara amadou yeri,camara amadou yeri,Camara Amadou Yeri,poste de sante,Poste de sante,prive,Prive,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; SPA 2019,100805,,HFID2015,1,1,0,0,0,0,1,1
Diourbel,Mbacke,Mbacke,874,camara amadou yeri,camara amadou yeri,Camara Amadou Yeri,poste de sante,Poste de sante,prive,Prive,,,,SPA 2019,,,,,,0,2,ANSD 2017-2018; SPA 2019,70155,70155,spafacid,1,1,0,0,0,0,1,1
Diourbel,,,875,centre medical universitaire de bambey,centre medical universitaire de bambey,Centre médical universitaire de Bambey,centre de sante,Clinique,,,14.70165503,-16.45470862,,HDX,,,,,,1,1,HDX,140654,6335900700,osm_id,1,1,1,1,0,1,0,0
Diourbel,Bambey,Bambey,876,ceytu,ceytu,CEYTU,poste de sante,Poste de sante,publique,Publique,14.9348471,-16.40817743,,COUS,,,,,,1,1,COUS,120192,,,1,1,0,0,0,0,0,1
Diourbel,,,877,cheikh ahmadoul khadim,cheikh ahmadoul khadim touba,Centre Hospitalier National Cheikh Ahmadoul Khadim de Touba,hopital,Hopital,publique,Publique,14.923731,-15.931226,,DGES,,This hospital opened in 2021.,,20230610,Added GPS from Google Maps: https://goo.gl/maps/TpVS6vHH5wGgweDi9,1,1,DGES,200037,,,1,1,1,1,0,0,0,0
Diourbel,Diourbel,Diourbel,878,cheikh anta,cheikh anta,CHEIKH ANTA,poste de sante,Poste de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2018,100775,PS_252,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,878,cheikh anta,cheikh anta,Cheikh Anta MBACKE,poste de sante,Poste de sante,publique,Publique,14.66054289,-16.24226331,,COUS,,,,,,1,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2018,120215,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,878,cheikh anta,cheikh anta,PS Cheikh Anta,poste de sante,Poste de sante,publique,,,,,MOH,,,,,,1,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2018,170716,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,878,cheikh anta,cheikh anta,Cheikh Anta Poste de Santé,poste de sante,Poste de Sante,publique,Publique,,,,Maina et. al (2019),,,,,,1,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2018,130143,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,878,cheikh anta,cheikh anta,Cheikh Anta,poste de sante,Poste de sante,publique,Publique,,,,SPA 2018,,,,,,1,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2018,60145,60145,spafacid,2,2,0,0,0,0,0,1
Diourbel,,,879,clinique magal,clinique magal,Clinique MAGAL,autre,Clinique,,,14.86106114,-15.88272361,,HDX,,,,,,1,1,HDX,140280,5242452764,osm_id,1,1,1,1,0,1,0,0
Diourbel,Diourbel,Diourbel,880,cocky gouye,cocky gouye,Cocky gouye,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,2,ANSD 2017-2018; SPA 2017,102098,,HFID2015,1,1,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,880,cocky gouye,cocky gouye,Cocky Gouye,case de sante,Case de sante,publique,Publique,14.94167,-16.1846,,SPA 2017,,,,,,1,2,ANSD 2017-2018; SPA 2017,50426,50426,spafacid,1,1,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,881,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,prive,Prive,,,0.01,ANSD 2017-2018,,,,,,2,4,ANSD 2017-2018; COUS; SPA 2016; SPA 2018,100806,PS_282,HFID2015,1,3,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,881,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,publique,Publique,14.79578933,-15.91456075,0.01,COUS,,,,,,2,4,ANSD 2017-2018; COUS; SPA 2016; SPA 2018,120238,,,1,3,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,881,croix rouge,croix rouge,Croix Rouge,poste de sante,Poste de sante,ong ou mission/confessionnel,ONG ou mission/confessionnel,14.79571,-15.91446,0.01,SPA 2016,,,,,,2,4,ANSD 2017-2018; COUS; SPA 2016; SPA 2018,40155,40155,,1,3,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,881,croix rouge,croix rouge,Croix Rouge,poste de sante,Poste de sante,prive,Prive,,,0.01,SPA 2018,,,,,,2,4,ANSD 2017-2018; COUS; SPA 2016; SPA 2018,60149,60149,spafacid,1,3,0,0,0,0,0,1
Diourbel,Bambey,Bambey,882,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,prive,Prive,,,,ANSD 2017-2018,,,,,,1,2,ANSD 2017-2018; COUS,100752,PS_228,HFID2015,1,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,882,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,publique,Publique,14.69328954,-16.45759559,,COUS,,,,,,1,2,ANSD 2017-2018; COUS,120193,,,1,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,883,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,prive,Prive,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; COUS; MOH,100776,PS_253,HFID2015,1,3,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,883,croix rouge,croix rouge,CROIX ROUGE,poste de sante,Poste de sante,publique,Publique,14.66398092,-16.22793586,,COUS,,,,,,1,3,ANSD 2017-2018; COUS; MOH,120216,,,1,3,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,883,croix rouge,croix rouge,PS Croix Rouge,poste de sante,Poste de sante,publique,,,,,MOH,,,,,,1,3,ANSD 2017-2018; COUS; MOH,170714,,,1,3,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,DALLA NGABOU,poste de sante,Poste de sante,publique,Publique,,,3.76,ANSD 2017-2018,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,100807,PS_295,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,DALLA NGABOU,poste de sante,Poste de sante,publique,Publique,14.76938894,-16.01167368,3.76,COUS,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,120239,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,PS Dalla Ngabou,poste de sante,Poste de sante,publique,,,,3.76,MOH,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,170800,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,Dalla Ngabou Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.7727,-15.9776,3.76,Maina et. al (2019),,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,130144,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,Dalla Ngabou,poste de sante,Poste de sante,publique,Publique,14.772689,-15.976925,3.76,SPA 2015,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,30162,30162,spafacid,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,884,dalla ngabou,dalla ngabou,Dalla Ngabou,poste de sante,Poste de sante,publique,Publique,,,3.76,SPA 2018,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2018,60150,60150,spafacid,2,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,885,dangalma,dangalma,DANGALMA,poste de sante,Poste de sante,publique,Publique,,,0.25,ANSD 2017-2018,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,100753,PS_244,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,885,dangalma,dangalma,NDANGALMA,poste de sante,Poste de sante,publique,Publique,14.72336961,-16.56606357,0.25,COUS,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,120203,,,2,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,885,dangalma,dangalma,PS N'dangalma,poste de sante,Poste de sante,publique,,,,0.25,MOH,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,170748,,,2,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,885,dangalma,dangalma,Dangalma Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.7253,-16.5672,0.25,Maina et. al (2019),,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,130145,,,2,2,0,0,0,0,0,1
Diourbel,Bambey,Bambey,885,dangalma,dangalma,Dangalma,poste de sante,Poste de sante,publique,Publique,14.72345,-16.56618,0.25,SPA 2015,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,30153,30153,spafacid,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,DANKH SENE,poste de sante,Poste de sante,publique,Publique,,,0.92,ANSD 2017-2018,,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,100777,PS_265,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,DANKH SENE,poste de sante,Poste de sante,publique,Publique,14.83839644,-16.1431266,0.92,COUS,,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,120217,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,PS Dankh Sene,poste de sante,Poste de sante,publique,,,,0.92,MOH,,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,170728,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,Dankh Sene Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.8324,-16.149,0.92,Maina et. al (2019),,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,130146,,,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,Dankh Sene,poste de sante,Poste de sante,publique,Publique,14.83826,-16.14306,0.92,SPA 2014,,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,20155,20155,spafacid,2,2,0,0,0,0,0,1
Diourbel,Diourbel,Diourbel,886,dankh sene,dankh sene,Dankh Sene,poste de sante,Poste de sante,publique,Publique,14.83845,-16.14314,0.92,SPA 2017,,,,,,4,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2017,50159,50159,spafacid,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,DAROU KHOUDOUS,centre de sante,Centre de sante,publique,Publique,,,3.77,ANSD 2017-2018,,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,100831,CS_40,HFID2015,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,touba,TOUBA,centre de sante,Centre de sante,publique,Publique,14.88767385,-15.89344375,3.77,COUS,,,,20230515,Revised back to previous facility type (centre de sante),6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,120281,,,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,CS Darou khoudouss,centre de sante,Centre de sante,publique,,,,3.77,MOH,,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,170764,,,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,Darou Khoudous Centre de Santé,centre de sante,Centre de sante,publique,Publique,14.8652,-15.8792,3.77,Maina et. al (2019),,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,130148,,,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,touba,Touba Centre de Santé,centre de sante,Centre de sante,publique,Publique,14.8667,-15.8833,3.77,Maina et. al (2019),,,,20230515,Revised back to previous facility type (centre de sante),6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,130231,,,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,touba,C.S. Touba,centre de sante,Centre de sante,publique,Publique,14.85691,-15.87828,3.77,SPA 2014,,,,20230515,Revised back to previous facility type (centre de sante),6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,20062,20062,spafacid,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,Darou Khoudous,centre de sante,Centre de sante,publique,Publique,14.88728,-15.89374,3.77,SPA 2015,,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,30063,30063,spafacid,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,touba,C.S. Touba,centre de sante,Centre de sante,publique,Publique,14.85691,-15.87828,3.77,SPA 2016,,,,20230515,Revised back to previous facility type (centre de sante),6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,40061,40061,,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,Darou Khoudous,centre de sante,Centre de sante,publique,Publique,14.88724,-15.89373,3.77,SPA 2017,,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,50060,50060,spafacid,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,touba,C.S. Touba,centre de sante,Centre de sante,publique,Publique,,,3.77,SPA 2018,,,,20230515,Revised back to previous facility type (centre de sante),6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,60057,60057,spafacid,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,887,touba,darou khoudoss,Darou Khoudous,centre de sante,Centre de sante,publique,Publique,,,3.77,SPA 2019,,,,20230515,Rematched to CS Touba,6,10,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2014; SPA 2015; SPA 2016; SPA 2017; SPA 2018; SPA 2019,70058,70058,spafacid,1,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,888,darou khoudoss,darou khoudoss,DAROU KHOUDOSS,centre de sante,Poste de sante,publique,Publique,,,1.15,ANSD 2017-2018,,,Rematched to CS Darou Khoudoss per regional focal point feedback,,,2,4,ANSD 2017-2018; COUS; MOH; Maina et. al (2019),100830,PS_308,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,888,darou khoudoss,darou khoudoss,DAROU KHOUDOS,centre de sante,Poste de sante,publique,Publique,14.87514536,-15.88229144,1.15,COUS,,,Rematched to CS Darou Khoudoss per regional focal point feedback,,,2,4,ANSD 2017-2018; COUS; MOH; Maina et. al (2019),120261,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,888,darou khoudoss,darou khoudoss,PS Darou Khoudouss,centre de sante,Poste de sante,publique,,,,1.15,MOH,,,Rematched to CS Darou Khoudoss per regional focal point feedback,,,2,4,ANSD 2017-2018; COUS; MOH; Maina et. al (2019),170766,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,888,darou khoudoss,darou khoudoss,Darou Khoudoss Poste de Santé,centre de sante,Poste de Sante,publique,Publique,14.8652,-15.8792,1.15,Maina et. al (2019),,,Rematched to CS Darou Khoudoss per regional focal point feedback,,,2,4,ANSD 2017-2018; COUS; MOH; Maina et. al (2019),130147,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,889,darou marnane,darou marnane,DAROU MARNANE,poste de sante,Poste de sante,publique,Publique,,,3.73,ANSD 2017-2018,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,100832,PS_304,HFID2015,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,889,darou marnane,darou marnane,DAROU MARNANE,poste de sante,Poste de sante,publique,Publique,14.83371968,-15.89000737,3.73,COUS,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,120262,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,889,darou marnane,darou marnane,CS Darou Marnane,poste de sante,Centre de sante,publique,,,,3.73,MOH,,,Reclassify facility type due to majority of sources,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,170767,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,889,darou marnane,darou marnane,Darou Marnane Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.8639,-15.8746,3.73,Maina et. al (2019),,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,130149,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,889,darou marnane,darou marnane,Darou Marnane,poste de sante,Poste de sante,publique,Publique,14.83367,-15.88974,3.73,SPA 2015,,,,,,3,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015,30164,30164,spafacid,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,DAROU MINAM,centre de sante,Poste de sante,publique,Publique,,,9.78,ANSD 2017-2018,,May have been a health post in the past (per ANSD 2017-2018),Regional focal point confirmed facility type (health centre),,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,100833,PS_310,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,DAROU MINAME,centre de sante,Poste de sante,publique,Publique,14.84738769,-15.90643746,9.78,COUS,,May have been a health post in the past (per ANSD 2017-2018),Regional focal point confirmed facility type (health centre),,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,120263,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,PS Darou Minam,centre de sante,Poste de sante,publique,,,,9.78,MOH,,May have been a health post in the past (per ANSD 2017-2018),Regional focal point confirmed facility type (health centre),,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,170768,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,Darou Miname Centre de Santé,centre de sante,Centre de sante,publique,Publique,14.9167,-15.85,9.78,Maina et. al (2019),,Flagging that Maina et al 2019 GPS is very different.,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,130150,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,Darou Minam,centre de sante,Poste de sante,publique,Publique,14.84731,-15.90627,9.78,SPA 2017,,May have been a health post in the past (per ANSD 2017-2018),Regional focal point confirmed facility type (health centre),,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,50169,50169,spafacid,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,890,darou minam,darou minam,Darou Minam,centre de sante,Poste de sante,publique,Publique,,,9.78,SPA 2018,,May have been a health post in the past (per ANSD 2017-2018),Regional focal point confirmed facility type (health centre),,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018,60155,60155,spafacid,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,Darou Nahim,poste de sante,Case de sante,publique,Publique,,,0.69,ANSD 2017-2018,,May have been a case de sante in the past (per ANSD 2017-2018 list),Regional focal point confirmed facility type (health post),,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,102113,,HFID2015,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,DAROU NAHIME,poste de sante,Poste de sante,publique,Publique,14.7351128,-15.99100154,0.69,COUS,,,,,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,120240,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,PS Darou Nahim,poste de sante,Poste de sante,publique,,,,0.69,MOH,,,,,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,170805,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,Darou Nahim Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.7347,-15.9972,0.69,Maina et. al (2019),,,,,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,130151,,,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,Darou Nahim,poste de sante,Case de sante,publique,Publique,14.737251,-15.993973,0.69,SPA 2015,,May have been a case de sante in the past (per ANSD 2017-2018 list),Regional focal point confirmed facility type (health post),,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,30387,30387,spafacid,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,Darou Nahim,poste de sante,Case de sante,publique,Publique,14.73513,-15.99084,0.69,SPA 2017,,May have been a case de sante in the past (per ANSD 2017-2018 list),Regional focal point confirmed facility type (health post),,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,50433,50433,spafacid,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Mbacke,891,darou nahim,darou nahim,Darou Nahim,poste de sante,Case de sante,publique,Publique,,,0.69,SPA 2019,,May have been a case de sante in the past (per ANSD 2017-2018 list),Regional focal point confirmed facility type (health post),,,4,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2017; SPA 2019,70363,70363,spafacid,3,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,DAROU RAHMANE,poste de sante,Poste de sante,publique,Publique,,,15.36,ANSD 2017-2018,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,100834,PS_318,HFID2015,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,DAROU RAHMANE,poste de sante,Poste de sante,publique,Publique,14.81651826,-15.8375912,15.36,COUS,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,120264,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,PS Darou Rahmane,poste de sante,Poste de sante,publique,,,,15.36,MOH,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,170783,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,Darou Rahmane Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.8167,-15.8833,15.36,Maina et. al (2019),,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,130152,,,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,Darou Rahmane,poste de sante,Poste de sante,publique,Publique,14.896322,-15.954362,15.36,SPA 2015,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,30166,30166,spafacid,2,2,0,0,0,0,0,1
Diourbel,Mbacke,Touba,892,darou rahmane,darou rahmane,Darou Rahmane,poste de sante,Poste de sante,publique,Publique,,,15.36,SPA 2019,,,,,,3,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2015; SPA 2019,70159,70159,spafacid,2,2,0,0,0,0,0,1
